Text	Label
 ???? ?????? ????? ??????? ??? ????? ??? ?? ??? ?? ???????? ?????? ????? ?? ???? ???????	yes
" ???? ????? ???? ???? ??????? ? ????? ??????? ??? ??? ???? ???????? ?? ???? ?????? ????? ?? ???????? ???? ?? ??? ????? ?? ???????"	yes
" ???? ????? ?? ??? ????? ? ??? ??? ??????? ?? ???? ???? .. ?? ??? ??? ???? ?????? ??? ????? ?????? ??? ?? ?? ?? ."	no
 ???? ?????? ????? ????? ????? ???? ????? ???? ???????	no
" ???? ????? ??????? ???? ???? ? ??? ???? ???? ??????? ?? ?????? ???????? . ????? ??????? ?? ?????? ????? ? ??? ?????? ?????? ???? ? ??? ?????? ???????? ??? ? ??? ???????? ??? ? ???? ?????? ???? ????? ??????? ."	no
" ???? ?????? ???? ??????? ? ??? ?? ??????? ??? ????? ?? ?????? ?? ?????? ?? ????????"	yes
 ???? ?????? ?? ?????? ??? ?????? ????????? ?? ??????? ?? ???? ?????? ???? ! ???? ???? ??? ????? ??? ???	yes
 ???? ???? ???????? ????? ?? ???? ????	yes
 ???? ???? ????? ??? ???	yes
 ???? ???? ???????? ..	yes
 ???? ???? ????? ?? ????? ????? ??? ? ??? ?	yes
" ???? ???? ?? ???? ??? ????? ?????? ????? ?????? ???????? ? ???? ????? ?? ?? ???? ??? ????? ?????? ??????? ?? ????? ?????? ?? ??????? ! ?????? ?????? ??????? ?? ??????? ?????? ?????? ? ???? ???? ?????? ??? ?? ?????? ??????"	yes
 ???? ???? ?????? ????? ?????? ?????? ????? ???????? ??? ??	yes
 ???? ????? ??? ???? ??????? ?????? ???????? ?????? ????? ???? ????? ?? ???? ?????	yes
" ???? ????? ????? ??? ???? ? ? ?"	yes
" ???? ?????? ??????? ? ????? ???? ???? ????? ????? ? ????? ???? ??????? ????????? ????? ??? ??? ????"	yes
 ????? ???? ??? ?????? ??	no
 ????? ???? ??? ?????? ?? ??	no
 ????? ?????? ?? ??? ???? ??	yes
 ????? ???? ??? ?????? ??????? ????? ???? ??? ??? ????? ( ?? ??? ????? ) ???? ?? ? ??????? ??????? ?? ?????? ??? ???? ?? ???? ?? ? ??	no
" ????? ???? ???? ?? ?? ??? ? ????? ???? ???????? ."	no
 ????? ?????? ???? ????? ????? ??????? ?????????	no
 ????? ???? ??? ????? ??????	no
 ????? ??? ??????? ?????????	no
 ????? ??? ??????? ????????? .. ??????? ???? ??????? ?? ?? ???? ??????	no
 ????? ???? ????? ????? ???? ??? ????? ???? ?????? ?????? ?????? ?????? @USERNAME  ???? ???? ?????? ?? ??? ?????? ??????? ??? ?????? ??????? ?? ??????	no
" ????? ????? ?? ?? ???? ????? ?????? ?????? ???????? ? ????? ????? ???? ?????? ??? ???? ???????"	yes
 ????? ???? ??????? ????? ?? ?? ???? ???? ??? ????? ????? ???????? ???? ????? ?????? ???????? ??? ?????? ??????	no
" ????? ???? ??? ?????? ? ????? ?? ????? ? ????? ?? ?????"	no
 ????? ???? ? ??? ??????? ? ???????? ? ? ????? ?????	no
 ????? ??? ????? ???? ?? ????? ???? ?? ???? ?? ????? ?? ????? ????? ??? ????? ??? ???? ????? ???? ???????? ????	no
 ????? ??? ???? ??? ??? ??? ?? ?? ?? ???? ???? ?????? ???? ????? ???????? ???? ????? ?? ?????	no
 ????? ???? ????????? ??? ??????? ?????????	no
 ????? ?? ??????? ? ?????? ??? ??? ???? ??????? ?? ??? ???? ? ??? ???? ???????? ... ????? ???? ???? ?? ????? ????	no
" ????? ??? ????? ????? ??????? ????? ???? ? ??? ????? ????? ??? ?????? ??? ????? ??????? ?? ?????? ??????? ? ??? ?? ???? ???? ?? ???? ? ????? ??? ?? ???? ???? . ??? ??? ???? ???? ???? : "" ??? ??? ???? ?? ???? ???? ??? ????? ?????? "" ???? ????"	no
 ????? ???? ??? ??????? ???????	no
" ????? ???? ????? ??? ?? ???? ????? ????? ?? ????? ????? ? ????? ???? ????? ????? ????? ???????? ? ?"	no
 ????? ???? ?? ??? ??????? ????????? ???? ?? ???? ??? ???? ???????? ???? ????	no
 ????? ????? ??? ???? ?????????? ????? ???? ???? ??? ???? ????? ???? ????? ??? ?????? ??? ??????? ????? ???? ??	no
 ????? ?? ????? ! ???? 3 ????? ?? ????? ?????? ????? ???? ???? ??????? - RT Arabic	no
 ????? ?? ???? ??? ?????? ??????? ?????? ???? ?? ??? ???? ?	no
 ????? ?? ????? ??? ???? ??? ????? ??? ???? ??? ????? ??? ?????? ???? ???? ????? ??????? ??????????? ???????	no
" ???? ?????? ???? ????? ??????? ? ???? ???? ???? ?????? ?? ??????? ??? ????? ???? ???? ??? ????? ???? ???? .. ?????? ??? ???? !"	yes
 ?????? ???? ????? .. ?????? ???? ????? ???????? ??? .. ?????? ??? ????? ??????? ?????	yes
 ?????? ?????? ( X ) 9 ????? ????? ??? ?????? 2 ??? ???????? ????? ?????? 4 ??? ???????? ????? ??????	no
 ??????? ?????? ?? ????? ?????? ???? ????? ?? ??? ???????? ?? ????? ! @USERNAME  @USERNAME  @USERNAME 	yes
 ?????? ??????? ????? ?????? : ????? ???? ???? ? ???????? ? ????? ????? ???? .. ????? ???? ??????? ???????? ???? ????? ??????? ?????? ????? ????????	yes
" ?????? ??????? ??? ?????? ?????? : ??????? ???????? ????????? ?? ????? ??????? ?? ???? ?? ????? ?????? ?? ???? ?? ????? "" ????? ???????? """	no
 ???????? ???? ????? ???????? ???????? ?? ?????? ??????? ?? ?????? . ?? ????? ?????? ?? ??? ?? ???? .	yes
 ?????? ?????? ????? ??????? : ???? ??? 85 ?? ?????? ??????????? ???????? ?? ???? ??? ????	no
 ???????? ?? ?????? ??????? ??? ??? ????? ????? ??????? ????? ??? ?? ?????? ????? ?? ?????? ?????? ??? ??? ?? ?????? ???? ??? ???? ???? ???? ) ????? ????? ????? ?????? ?????? ??? ????? ?? ?????? ?? ?? ??????	no
 ??????? ???? ??? ???? ??????? ?? ????? ???? ? ????? ???? ? ??? 40 ??? ??? ??? ???? ????? ? ???? ??? ????? ????? ? ????? ???? ????? ??????? ??? ????? ??? ???? ?? ????? ???? ??? ?????? ?? ???????? ???? ????? ??????? ??????? ??? ???? ?????	yes
" ?????? ?????? ?? ???? ???? ????? ??????? ????? "" ???? ?????? "" ????? ?????? ???????? ??? ???? ! ??????? ?? ???? ?????"	yes
 ??????? ??? ????? ???? ???? ????? ??? ????????? ???????? ??? ?????? ???? ????? ??????? ???? ????? ?? ???? ?? ?????	no
 ?????? ?? ????? ??? ?? ?? ??? ????? ??? ?? ??? ???? ?????? ?????? ??? ???? ???? ?? ???? ???? ??? ?? ????? ?? ???? ????? ??? ????? ???? ???? ???? ?? ??? . ???? ????? ??????? ????? ???? ??????? .	no
 ??????? ?? ?????? ???? ???????? ?? ?? ?????? ??? ??? ??????? ?? ???? ????? ???????? ??? ??? ???? ?? ????? . ?? ????? ?? ?????? .. ??????? ???? ?? ???? ????? .	no
 ?????? : ???? ??? ?????-???? ????????-???????-??? ????? : ??? ????? ?????? ???????? ???? ?? ???? ( ????? ) ?????? ????? ???? ???? ??? ?? * ?? ????? ???? ?????	no
" ?????? ???????? ?????? ?????? ??? "" ???? ??? ?????? "" ?? ??? ???? ? ????? ?????? ??????? ? ????? ."	no
 ?????? ?????? ????? ?????? ?? ??????? ???? ??????? ??? ???? ????? ???? ????? ????? ?? ???? ??	no
 ??????? ??????? ???????? ???? ??? ????? ??????? ????????? ??? ?????? ??????	no
 ???????? ?? ?????? ??? ? ?? ????? ??? ??? ???? ????????? ??????? ?? ?????? ?? ???? ??? ????? ??????	yes
 ??????? ?????? ?? ??? ?? ???? ?????? ???? ??????? ???? ???? ?????? ???? ?????? 45 ????? ???? ??????? ?? ???? ?????? ????? ???? ???? ???? ??????? ?? ???????? ??????? ??????? ??????	no
" ??????? ??????? ????? "" ???? ???? ?????? "" ???? ???? ??? ?????? ?????? ???? ????? ?? ????? ???? ?????? ?? ???? ??????? .. ?? ??????? ????? ??? ???? ???????"	no
 ??????? ????? ??????? ??? ?? ???? ???? ???? ??????????? ?????? ??????? ??????? ?? ?????	no
" ????? ?????? ?? .. "" ??? ??? 47 ??? ?? ????? ????? "" . ?????? ?????? ????? ??? ????? ????? ??"	yes
 ?????? ??????? ??????? ????? ????? ??? ?? ???? ??????? ????????	no
 ?????? ? . ??? ?????? ??????? ???? ??? ??? ??? ??????? ?????? ????? ???? ???? ??????? ???? ???????? ?? ????? ????? ??????? ????? ???? ??? ?? ??? ?? ??? ??????? ?????? ??????? ???????? ?? ??????? ??? ????????? ??????????????? ?????? ?? ??? ?? ????? ????????? ?? ??? ???????	no
 ?????? ??????? ??????? ????? ??? ???? ????? ??? ???? ?????? ???? ?? ???? ?????? ???????? ??? ???? ????? ??? ?????? ???? ??? ?????? ????? ???? ?????? ???????? ??????? ????? ???????	no
 ??????? ??????? ????? ?????? ... ??? ????? ?? ??? ???? ???? ????? ?????? ????? ?? ???? ?? ??? ??? ?????? ????? .	no
 ??????? .. ????? ????? .. ????? ????? .. ??????? ???? ! ??? @USERNAME  .	yes
 ????? ??????? : ??? ???? ?????? ??????? ?????? ???? ???? ??????	no
 ?????? ????? ?????? ???????? ?????? ???? ??? ?????? ??? ???? ?? ???? .	no
 ?????? ???? ????? ???? ???? ??? ????? ???? ???? ????? ???? ????? ??? ?????? ? ?? ????? .. ???? ?? ????? ???? ?? ???? .. ???? ???? ?? ????? ?????? ??? ???? ? ???? ???????? ????? ? ?? ???? .. ???? ???? ???? ?????? ? ?? ???? ???? ?? ????? ??? ????? ?? ?????? ?? ???? ?????????? .	no
 ???????? ??? ????? ?????? ????? ? ????? ? ????? ??? ????? ??? ? ?????????? ? ???? ? ???? ???? ???? ??? ??? ?????? .	yes
 ?????? ??????? ??? ?????? ??????? ?????????? ????? ?????????? ???????? ?? ???????? ????????? ??? ??????? ??????? ??? ???? ????? ?????? ??? ??????? ?????????? ???? ?????? ??????? ???????? ???????? ??? ????? ????? ???	no
" ???????? ??????? ???? ???? ?????? ?????? ?? ??????? ! • ?????? : ??? ???? ????? ? « ??? ????? » "" ???? ???? ?? ??? ! "" • : ????? ??? ????? . • "" ??????? ????? "" : ???????? ????? ????? ?? ?? ????? ?? ??? !"	yes
 ??? ????? @USERNAME  ???????? ??????? ?????? ??? ?????? ???? ???????? ?????? ?????? ??? ???? ??????? ????? ?? ??????? ??? ??? ??????? ?????? ????? ????? ????? ??? ??????	yes
 ????? : ???????? ????? : ?? - ? - ?????? ???? ???? ???? ?? ?? ???? ???? ????? ?? ??? ? ?? ???? ?	yes
 ????? ???? ?? ????? ?????? ????? ??? ???? ?? ?????	yes
 ????? ??? ?? ?????? ??????? ???? ??? ???? ?????? ?? ????? ???????? ?????? ?????? ?????? ?? ????? ?? ???? ??? ??? ??? ???? ???? ??? ???? ??? ????? ????? ???? ?? ??? ???? ?? ?? ?? ?? ? ?? ?? ?? ? ? ?	yes
" ????? ?? : ??????? ???????? ?????? ?????? ???? ??? ??? ?????? ???? ?? ???? ? ???????? ????? ??????? ?? ?????? ? ??????? ???? ??? ???? ????? ? ???????? ???? ?????? 15:00 ?????? ?????? ?? ????? ?????? @USERNAME "	no
" ????? ?? ???? ?????? ? ???? ???? ?? ??? ?????? ???? ?????? ???? ??????? ????? ?????? ???? ????? ??? 1954 ?"	no
 ?? ?????? ??? ?? ??? ????? ????? ?????? ???? ??? ????? ??? ??????? ?? ????	yes
 ?????? ????? ??? ????? ???? ???? ???????? ???? ????? ??? ????? ??? ? ????? ????? ??????? .. ????? ???? ??????? ??????? ??? ?????? ????????? ???????? ??????? ???????? ???? ????	no
 ????? ?????? ???? ?????? ???? 2020/09 / 16 ????? ???? ???????	no
 ?? ????? ????? ???? ??? ????? ???????? ???? ???? ????? ?????? ?? ???? ???? ??? ????? ???? ????? ????? ????? ??????? ????? ???????? ? ??? ??? ???? ???? ??????	no
 ??? ??????? ?????? ?????? ?????? ????? ??? ??? ????? ?? ?? ??? ????????? ?? ?? ??????? ???????? ?????? ????? ?? ?????? ????? ????? ??? ???? ???? ?????	no
 ??? ???? ?????? ???? ??? ?????? ?? ????? ?????? ? ????? ?? ????? ??? ?????? ??? ???? ?????? ???? ??????	no
 ??? ???? ?? ???? ? ???? ? ???? ? ???? ???? ? ???? ? ???? ???????	no
 ??? ??? ???? ?? ????? ???? ????? ??? ??????? ??????? ???? ??? ????? ?? ?????? ?????????? ? ????? ???? ?? ??????? ?????????? ? ?????????? ? ??? ???? ?? ??????? ?? ??? ?? ??? ????? ??? ??? ???? ?????? ??????? ?? ?????? ????? ?? ????? ???? ????	no
 ??? ?? ???? ??? ?? ??????? ?????? ????? ????? ???? ??????? ???? ?? ?????? ??? ????? ???????? ?? ??? ????? ???? ???? ?????	yes
 ??? ?? ????? ???? ??? ???? ??? ????? ??????? ???? ??????? ???????? ????? ?? ??? ?????? ???? ?????????? ??? ???? ??? ?????? ?? ?????? ??? ?????? ???? ??? ?????? ??? ???? ????? ????? ???????? ??????? ???? ???? ??? ???? ????????? ?? ?? ??	no
 ????? ?? ????? ??? ?? ???? ?????? ?????? ???? ??? ???? ???? ???? ????? . ??? ?? ??? ?????? ???????? ? ?????????	no
 ??? ???? ??? ??? ??? ???? ???? ????? ???? ?????? ???? ?? ???? ???? ???? ???? ?? ??? ?? ?????? ?? ??????	yes
" ??? ?? ??? ??? ?? ?? ???????? ? ???????? ? ???? ? ??????? ? ?????? ? ?????? ? ????? ? ?????? ?? ???? ????? ?????? ? Rental cars ??????? ???? ????? ?????? ??????? ????? ?? ?? ??? ?????? ????? ?????? ???? ??????? ????? ??? ?? ???? ????? ?????? ?? ?? ?? ??"	no
 ??????? ???? ???? ??????? ???? ??????? ??? ?? ??????? : ? ???? ???? ?????? ?? ??? ????? ? ???????? ????? ?? ???? ??? ????? ???? 4412 ???? ??????? ??? ??? ?????? ??????	no
" ????? ?????? ?????? ?????? ???? ? ???? ???????? ? ?????? 82 ???? ????? ??????? ?? ??? ?????? ??????????? ??? ????? ????? “ ?????? ” ?? 2014 ???? ?? ????? ???????? ???? ?????? ?????????? ? ????? ??? ????? ?????? ?? ????? ?? ???? ?????????? ??? ???? ?????? ??? ????????? ?????? ."	no
 ????? ???? ?? ???? ?????? ???? ??? ?????? ??? ??????? ????? ?????????? ??????? ?????? ?? ?????? ????? . ?? ?????? ????? ????? ?? ?????????? ?? ????? ????? ?? ?? ?? . ?????? : ??? ????? ??? ???? ???? . ??????? ??????? ?????? ?????? ?????? !	no
 ?????? ???? ????? ??????? ????? ???? ????? ?????? ?? ???? ??????? ??? ??? ??????? ?????? ???? ???? ??????	no
 ???? ???? ?????? ??? ????? ??????? ??? ?????? ????? ?? ??? ?????? ?? ?????? ??? ??? ?????? ?? ?????	no
" ???? ?????? ???? ???? ??????? ???? ?? ??? ???? ? ??? ??? ????? ???? ????? ???? ??????? ????? ??? ???? ???? ??????? ? ? ?? ??????? ??? ??????? ?????? ????? ???????? ??????? ??? ?? ?????? ? ?????? ??? ???? ??????"	no
 ???? ????? ????? ??????? ????? ???????? ???? ??????	no
 ?? ??? ??? ?????? ???? ????? ??????? ?????? ?????? ?????? ???????? ???? ???? ????? ?? ?????	no
 ?????? ????? ????? ???? ???? ?? ???? ??? ???? ??? ????? ??????? ???? ?? : ?? ??? ?? ??? ?? ??? ??? ?? ???? ?????? ?????? ?????? ???? ???? ?????? ????? ?????? ???? ? ??????	no
 ???? ???? ??? ?????? ???? ??????? ?? ???? ?? ???? ??????	no
 ??? ????? ?????? ???????? ?? ??????? ?????? ?????? ?? ?? ? ? ??? ??? ????? ??? ?????? ???????? ???? ????? ???? ???? ???? ?????? ?? ????? ??????? ?????? ?????? ????? ..	no
 ??? ???? ?? ????? ????? ??????? ???????? ?? ?? ????? ???? ????? .	yes
 ??? ???? ??? ?? ??? ?????? ????? ?? ?????? ? ?? ????? ?? ??????? ????? ????? ???? ????	no
 ??? ??? ???? ??????? ??? ?????? ???? ???? ????? ???? ?????? ?????? ?????? ??????? ?? ??? ??? ???? ?? ??? ??????? ??????	no
 ??????? ???? ??? ????? ???????? ???? ????? ??????????? ??????? ? ????????? ???? ??? ?????? ???? ??? ????? ?????? ?? ???? ????? ?????? ?????? ? ????? ??????? ??? 40 ??? ? ?????? ? ??? ??? ???? ????????? ?? ??? ????? ?? ??? ...	no
 ????? ??? ??????? ?????? ?? ???? ??? ?? ??????	no
" ????? ??? ??????? ?????? ?? ???? ??? ?? ?????? ???? ???? ??????? ??????? ????????? ????????? ? ?? ????? ??? ??????? ????? ??????? ? ??? ???? ???? ?????? ??????? ?? ??? ??? ?? ?????? ? ??? ???? ?????? ???? ??? ??????? ??? ??????? ??????? ."	no
 ????? ??? ??????? ???????? ?? ??? ??? ?? ?? ?? ??	no
 ????? ????? ??????? ??? ??????? ????? ??? ???????? ??????? ????????? ?? ????? ?????? ???? ????? ?????? ??????? ????? ?? ??? ???	no
 ????? ??????? ????? ????? ?????? ??????? ??? ?????? ?????? ????????? ?? ?????	no
 ????? ????? ??? ???? ?????? ????? .	no
 ??? ???????? ???? ??????? ??????? ?? ??????? ?? ???? ?? ?? ?? ?? ?? ?? ?? ?? ??	yes
" ??? ?? ????????? ? ???? ??????? ? ?????? ??? ?????? ???? ?? ???? ??? ???? ???? ? ??? ????? ????? ? ???? ??? ????? ?????? ... ??????? ???? ... ????? ???? ?????????"	no
 ?? ???? ?????? ?????? ??????? ???? ?????? ??? ????? ??? ??? . ???? ????? ?? ????? ???? ?? ?????? ??????? ????? ??? ?? ?????? . ”	yes
" ??? ??? ???? ???? ?????? ?????? ??? ???? ???? ?????? "" ???? ?????? ?????? "" ???? ???? ???? ? ??? ???? ??????? ??? ????? ????????? ??? ???? ??? ????? ??????? ???? ???????? ?? ??? ??? ???? ??? ????? ?????? ... ?????? ??? ??????? ????"	no
 ????? ???? ??? ??? ????? ?? ?????? ???? ????? ?????? .. ???? : ?? ??? ???? ???? ?? ????? ??????? ..	no
 ?????? ???? ?????? ??? ??? ?????? ?? ?????? ???? ?????? ??? ?? ????? ??? ??? ?? ???? ??????? ... ??? ???? ??? ?????? ???? ???? ???? ????? ?? ?? ?? ?? ? ?? ??	no
" ??? ????? ??? ?????? ? ? ??? ?????? ??? ?????? ?? ????? ?? : ??? ??? ?????? ???? ?????? ? ??? ??????? ? ???? ?????? ? ????? ??????? ???????? ? ???? ???????? ? ???? ????? ???? ??? ?? ?????? ? ?? ???? ?? ????? ???? . ??? ????? ??????? 377/21"	no
 ??????? ???? ???? ?????? : ?????? ???? ?????? ?????? ?????? ??????? ????????? ???? ?????	no
" ???? ??????? ???????? ?????? ??? ????? ?? ????? ???? ??? ????? ? ??? ???? ??? ??? ????"	yes
" ????? ?????? ????? ?????? ??? ??? ( ????????? ?? ????? ?? ??? ?????? ? ???? ??? ????? ?? ??????? ?????????? ????? ???? ???? ?????? ?? ????? ???? ???? ?????? ?? ????? . ??????? ???? ??? ??? ??? ????? ??? ??? ?????? ... ??? ???? ??? ????? . ???? ?????? ???????? ?? ????? ?"	no
 ??? ????????? ??? ????? ?????? ????????? ???? ????? ?? ?? ?? ??	no
 ??? ????????? ??? ??? ?????? ???? ????? ?????? ?????? ????? .. ??? ????? ??????? ??? ?????? .	no
 ??? ???? ?????? ??? ??? ?????? ???? ????? ?????? ??????	no
" ????? ?????? ????? ????? ?????? ??????? ? ???????? ?? ? ?? ????? "" "" ??????? ???? ???? ????? ."	no
" ???? ???????? ?? ??? ????? ? ????? ???????? ?????? ??? ??? ???? ?? ???? . ?? ??"	no
 ????? ????? : ????? ????? ?????? ???????? ??????? ?????? ???????? ??????? ????? ????????? ??????? ??? ??????? .	no
 ????? ????? : ????? ?? ?????? ???????? : ???????? ????? ??? ????? ????? ???? ??????? ??????? ????????? ??? ???? .	no
 ????? ????? | ????? ???? ?????? ?????? ?????? ???? ?????? ????????? ????? ????? .	no
" ????? ????? | ?????? ?????? ??????? ?????????? ??????? ????? ???? ??????? ? ?? ????? ??????? ??????? ."	no
 ????? ????? | ???? ??????? ??????? ????? ??? ????? ????? ???? ?????? ?????? ?????? ????? ?????? .	no
 ???? ?????? ??? ?????? ???? ?????? ??? ???? ????? ???? ???? ?? ??????? ???????? ???? ?? ?? ??	no
" ????? ???? "" ?? ??????? ?????? "" ??? ??? ???? ????? ?????? ???????? ? ??? ??? ????? ????? ??????? ???? ???????????? ????????? ? ??????? ??????? ?????? ??????? ??????? . ??? ???? ??????? ?? ??? ???????? ? ???? ????? ???????? ???????? ????????? . ( ???? ????????? )"	no
 ??????? ???????? ???????? ?? ?????? ????? ?????? ??? ???? ...	no
" ???? ????? ????? ???? ??????? ???????? ? ???? ???? ??? ????? ????? ???? ????? ???????? ??? ????? ????? ??????? ?????? ????? ???? ????? ???? ?????? ???????? ????????? ?? ????? ?????? ????? ???????? ?? ??????? ????? ? ??? ?? ???? ?? ????? ???? ?????? ??? ??? ???????? ."	no
 ??????? ????????? : ?? ?? ?? ???? ????? ?????? ????? ??? ?? ????? ??? ???????	no
 ???? ???? ??????? .. ???? 16 ????? .. ????? ????? ??????? .. ? ??????? ??????? ...	no
 ????? ??????? ??????? ??? ???? ?????? : ????? ??????? ???????? ????? ?? ??? ????????? ?? ????? ??????? ????? ??????? ?????? ??????????? ?????????	no
" ???? ??????? ????????? ?? ????? ? ????????? ???? ?? "" ???????? ????? "" ??????? ???????? ???????? ???? ????????? ???? ??????? ?? ??? ??????? ? ????? ??? ??????? ???? ???? ????? ??????? ?????????"	no
 ???? ?????? ?? ? ? ??? ... ?? ?? ?? ?????? ??????? ... ?? ?? ? ? ?? ????? ?????? ?? ?? ? ? ?? ??	no
" ???? ??? ????? ? ??? ???? ????? ????? ???????? ????? ?? ????? ???? ???? ?????? ?? ???????? ????? ???????? ???????? ??????? ???????? ?? ????? ???????? ????? ?????? ???????? ?????? . @USERNAME "	no
" ???? ???? ????? ????? ???? ?? ???? ?? ????? ???? ???? ?????? ???? ???? ??????? ???? ??? "" ???? ???? "" ? ????? ???????? ???????? ????? ? ??? ???? ????? ????? ???????? ????? ? ?? ????? ???? ???? ?????? ?? ???????? ????? ???????? ???????? . @USERNAME "	no
" ????? ??????? ?????? ??????? ? ?? ???? ?? 60 ????? ???? ? ?? ???? ??10 ???? ?? ??????? ??????? ? ?? ?????? ?????? ?????? ??????? ? ???? ?? ????? ????? ????? ??? ???????? ??????? ???? ???? ??????? ??????? ."	no
" ????? ????? ?????? ??????? ????? ? ????? ???????? ????? ?? ????? "" ? ? ? / ?? ?? ?? "" ? ?? ????? ????? "" "" ???? ???? . ?????? ?????? ??????? : ???? ?????? ?????? ????? ????? ??????? ???? ?????? ?????????? ??? ????? ????? "" ??? ?????? "" ."	no
" ????? ???? ??????? ??? ????? ???? ?????? ????? ???? ?? ???? ??????? ???? ???? ?????? ? ?? ???? ??? ????? ????????? ( ?????? ??????? ) ??? ???? ?????"	no
" ???? ?? 60 ????? ???? ?? ???? ???? ???? ?? ??????? ??????? ?? ?????? ?????? ?????? ?????? ????? ??????? ??????? ???? ???? ?? 6,1 ?????? ???? ?? ??? 1,3 ????? ???? ???? ?????? ????? ?? ?????? ??? ?? ??? ??? ???????? ."	no
" ???? ????? ??????? ??? ???? ????? ??????? ? ???? ?????? ??????? ??????? @USERNAME  ???? ???? ??? ??????? ?????? ?? ? ???? ?? ??? ????? ???????? ?? ? ?? ???? ?? ????? ??????? ???? ?????? ????????? ."	no
 ?? ???? ??????? ???? ????? ????? ??????? ??????? ?? ????????	no
 ???? « » ????? ?????? ????? ?? ??????? ??? ?????? .	no
 ???? ????????? ??? ??? ???? ?????? ??? ??????? ??????? ????? ??? ??????? ??????? ????? ?????? ???????? . ??? ?????? ?? ???? ??? ?????? ?????? .. ???? ???? ???? ??	no
 ?? ???? ???? ????? ??? ????? ???? ??? ??? ???? ????? ?? ?? ?? ?? ??????? ?? ?????? ????? ??????? ??? ?? ?????? ????????	yes
 ??? ???? ?? ?? ?? ????? ?????? ???? ?????? ???? ?? ?? ??? ?????? ???? ?????? ????? ????? ??? ??? ???? ?? ?? ?? ?? ??? ?????? ??????? ?? ????? ???? ??? ????? ???? ?????? ??????? ??? ????? ??? ??????? ?? ??? ?????? ???? ????? ?? ???? ?? ?????? ??????	no
 ????? ?? ???? ?????? ??????? ?????? ????? ??? ?????? ?? ??????? ??? ?????? ??? ?????? ???? ???????? ?? ????? ???? ?????? ???? ??? ????	no
 ??? ???? ????? ! ??? ???? ???? ????? ?????? ????? ! ??? ???? ????? ? ! ??? ??? ! ! !	yes
 ???? ?????? ??? ?? ??? ?????? ?? ??? ????? ?? ??? ??????? ?? ??? ??????? ! ! ????? ????? ?? ???????? ???????? ???? ! !	yes
 ??? ?????? ???? ???? ?? ??? ????? ??? ???? ?????? ???? ?? ?????? ?? ??? ??????? ???? ????? ???????? ??????	no
 ??? ??? ???? ???? ????? ????? ????? 750 ????? ?????	no
 ??? ??? ???? ???? ???? ?? ????? ?????????? ?? ??? ?????? ??????? ??? ??????? ???? ?? ????? ????? ??????? ????? ??????? ???????? ??????? ?????? ????? ????? ??????	no
 ??? ?????? ??? ? .. ?????? ????? ?????????? ?? ?? / 5 ???? ??? ???????? / ? ?????? ?????? ?? ??	no
" ????? ?? ???? ??????? ???? ????? ??? ?? ??? ?? ??????? ????? « ????? » ?????? ?????????? ? ??????? ????? ????????? ??????? : ?????? ??? ??????? ?????? ????? ??????? ? ?????? ????? ??? ????????????"	no
 ?? ?? ??? ?????? ????????? ???? ??? ?? ??? ??????? ?????? ?????? ?? ????? ??? ??? ???????	no
 ????? ???? ???? ????? ????? ?????? ?? ???? ?????? ???? ?????? ?????? ??? ???? ????? ????? ???? ?????? ???? ???? ???? ????? ?? ?? ???? ???? ???? ?????? ????? ???? ????? ???????? ?????? ??????? ?????? ????? ?? ???? ?? ???? ?? ?? ?? ??? ?????? ????? ???? ???????	yes
 ??? ??????? ?????? ????? ??????? ?????? ?? ??????	no
 ???? ??? ???? ?????? ??? ???????? .. ???? ??????? ???? ????? ???? ??????? ????? ??? ??????? ?? ??? ??????? ???? ???? ??????? | ????? : ???? ?????	no
" ????? ???? ??? ??? "" ??????? "" ?????????? ??????? ??? ???????"	no
 ?????? ??? ??? ??????? ????? ???? ?????? ???? ?????? ??? ????? ????? ????? ????? ?????? ??? ???? ?????? ??????? ???? ?????? ???? ??? ?????? ?????? ?????? ??????? ??????? ????? ???? ????????? ???? ?? ???? ?????? ??????? ???? ????? ?????? ??????	yes
 ???????? ?????? ??? ?? ??? ??????? ????? ???? ??? ???? ?? ???? ????? ???? ??? ??? ??????? ????? ????? ???? ?? ??? ??? ?? ????? ?????? ????? ??????? ?? ????? ??????	no
 ???????? .. ??????? : ??? ??? ?? ??? ??????? ??? ???? ??????? ???????? ????????? - alwakaai	no
" ????? ?????? ?? ????? ??????? ????? ???? ??????? ?????? ?????? ??? ?????? ??????? ?????? ???? ?????? ????? ?????? ?????? ??? ?????? ???? ?????? . ?????? ? ???? ???? ? ????? ????? ????? ?????? ???? ????? ?? ???? ???? ?????????? ????? ? ???? ????? ??? ???? ????? ???? ??????? ."	no
 ???? ?? ???? ??????? ???????? ????? ????? ?? ????????? ????? ???? ?????? ??? ???? ???? ????? ?? ???? ????? ???????? ?????? ??? ???? ??????	no
 ??? ??? ????? ?????? . ????? ????? ???? ??? ??????? ? ? — ????? ???? ?????? ?? ? ?	no
 ???????? ?? ?????? ???????? ???? ?????? ??????? ????? ?? ?????? ?????? ?????? ??? ????? ????? ?????? ??? ?????? ????? ????? ???? ?????? ?????? ?? ??????? ..	no
