Text,Label
خويا قلتلك كانش عنصرية تونس فيديو يهبط تصدقوه,1
كلاب مستعمرين السبب والله الاسلام يحارب يزداد شدة انتظرو,0
ميا لقصوري فيبالها جايا السويد جبرية عفشة زبي,0
تونس دولة الاسلامية,1
مديرة الكردونة مستشفى الكردونة لشعب الكردونة ومازالت مادة وجهها وقاعدة أريحية وزيد مستدعينها الاخبار حااااالة عيني عينيك التعدي المواطن وقتل الصغار,1
ايادي خفية تدعم الكفر العلني الارتداد الدين الحنيف,0
ظلم للمرأة,1
بالله يامير بره لاتربحك مريم,1
صاحب القناة حمار الأمر رأي كلام ربي شريعة ربي كلب حمار جاهل السؤال يطرح شريعة ربي رأي فضحتم الإسلام شعب تونسي عار أنكم مسلمون حجاب حياء بالدين أعوذ بالله,0
ملاك الجزائر لبسا مسكات ببببببب,1
توانسا كلاب جيعانين شواذ وعواهر,0
ربي سبحانو يخص الارث مستحقين حميدة البجبوج يعملو قوانين للارث المشكلة الناس انهم قاعدين يطبقو وبالعدل ربي قاعدين يتضلمو الارث وخاصة البنات يعتمدو جهل الاطراف الاخرى بالقران الكريم ويطبقو الاية الكريمة لتبين للذكر حظ الانثيين اية تبين انثى نصيبها بالتساوي الذكر لخذاو يعملو رواحهم يعرفوهاش الاية جهة بنات يخرجو يخدمو ويبنو ويزيدو ديار اهلهم ويجددو ويأثثو تخرج بيدها راسها يجي الخو نورث واذ الناس خافتش ربي والقانون الالهي تخاف قانون حميدة,1
مل زبور نيك,0
يعري مرتو تعري ختو تعري هلازم ميكونش الشرف فلبدن قالو الأجانب يالمثقف الأجانب سفور العري حاجة مليحة العري برا يعاقب القانون جاي نتا مستوى عشواءي توري اناس الشرف بالله مهرج ابقى مهرج تفلسيف,1
زب طيزك,0
رح,1
ترقبوا غضب لعنة يخالف كتاب سنته,0
هههه ملخر مومو يفلم يعطي عندوش فلوس,1
شيماء شيمو يجب نفرق يتدخل القانون اتفاق الزوجين لـ ادارة اسرتهم,1
يرحم أك الفم ياكريم الغربي,1
كلام لطفي صح الشرف الخدمة والعرب خلاو كلشي ومركزين الجسم,1
عجبني شمس,1
مبرد دمها الهم كذب والتبلعيط,1
ههههههههه اوموا مرض الكوليرا نتا ختك يماك هوما الكوليرا تبا التوانسة الجيعانين اشبعو ماكلة ممبعد احكو الورث,0
شمس الدين تربية اخلاق,1
أحلاها المذيعة,1
لاشكر واجب أختي الكريمة,1
حقيقة شعب تافه وجاهل بأتم العبارة ناس قاعدة تتظاهر الميراث مصالح تافهة وتتغاضى المطالب الأساسية كمشكلة البطالة والفقر وغلاء الاسعار وعجر المقدرة الشرائية للمواطن وتدهور الأوضاع الاقتصادي والاجتماعية وسقوط العملة التونسية وظهور بوادر إفلاس الخزينة العام أقعدو تلاهو بالحكايات الفارغة يسقط السقف رؤس شعب ماز يعيش بعقلي القرن السابع ميلادي يعي جي دا عصر الديموقراطية وحقوق الانسان وتأل روح الانسانية والمواطنة والمساوة خل يو الدين والشريعة جانب تقد حلولا سحرية لتجاوز الأزمة تعرفوشي طالبوا بتطبيق الشريعة الاسلامية أولوي اتها إقامة سوق النخاسة لبيع العبيد والجواري والغلمان,1
برا أمشي روحك زوالي الدنيا اليك الدنيا ليهم نموت الزوالي مسكين هوى يد فني ورحم قلبو,1
قنعتكم مايا ورديتوه جبري وقعر اقسم بالله القعار تضهرلكم مايا متثقفة مافماش فنان ممثل ماهنتلتوش وماهاجمتوش وديما مشكلتها الاسلام يحبوا يردوكم متحضرين بالسيف حساب دينكم واخلاقكم وراو حقو يعطي رأيو حر موقفو حقو يدافع ماهي تصيح وتعيط بالها بروحها جابت السيد وذنو كلامها مايقنعش يفهم حجة مقنعة تعرف تحكي تحكي وماتسمعش يجي مستوى الثقافي متاعو اولى يسمعها تنبح والله مرا متثقفة اولا صحيح صوت المرأة عورة حرام المستمع قاعد يتلذذ هوني المرا تتجنب الكلام انواع الفئة هاذم وبما تغني يسمعوها الاغلبية المطلقة ماتحلى صوتها واحن صوتها درا المستحسن الاعتزال الغناء مانزيد نفسر بخصوص الشاب بشير ولد حومة عربي وتربى مجتمع صوت المرأة عورة ويزيكم كذب ونفاق كلكم تقولوها عامل روحو متحضر يجي يقنعنا بحجج واحاديث تبيح الغناء والسهريات الشطيح والرديح مانصنفوهموش جبري ماقالش بشير صوت المرأة عورة الغناء حرام,1
ياولادي صلوا نبي تربحوا,1
هههه تافهة وشبيه وجها تقول ضربها كميو,1
تعي انيكك قحبة,0
شمس الدين المخنث تفو علييييييك كلب,0
البرنامج يداع قناة عائلية وتتفرج عائلات,1
صحيت اقوى كومنتر برافوا,1
يهبطو عادش تسب الام زادا ننجم نسب ماماك تحترمها,1
يعرش يحكي يوصلش لربع ثقافتها الجمهور يصقف مستوى قمة الانحطاط,1
لابس فلفل يزيد يهدر,1
شكرا تعليقك اللطيف غريبا ابن الجزائر الحبيبة تحياتي,1
شوفوا مترجم ياجدعان الناس دي تقول,1
طلعت سفاحة وكلوشارة وتخدم قوادة تفو عمايل ولد الحرام عملتها,0
دزريين نقصو تحلاب توصل نلقا هادا فتوندونس دزاير هوما ڨاع سامعين ونتوما قعدو تحلبو,1
حق السود يندمجون ويتعلمون الدارجة العربية ويزعمون انهم مغاربة والسبب محمد السادس اصله سنغالي وفرنسا تريد اغراق افريقيا بالزنوج الجراثيم يجب ترحيل الزنوج وطرد فرنسا المجرمة صاحبة الفتن,0
تونس دولة إسلامية دولة علمانية,1
تبغي مريم,1
قالك حافظ بدنك اعطي ترمتك واشكون يسالك واخدم مليح,0
قطر الندى عجبك المخنث المتشبه للنساء شوف حاط صدرو يعيف تفوووه,0
تحكى عورة منغير حجاب وشعرك عريان عورة تحكي العورة حجابك تحكي العورة مايا النبي صلى وسلم الحديث نساء كاسيات عاريات مميلات يدخلن الجنة يشمنا ريحها حديث خطير النبي صلى وسلم مازلت ميش تحب تتحجب ربي يهدي بنات تونس نحبولهم لخير,0
كوكة كوكة عذرا اخي صحيح نشريو بح مالنا بضاعتكم رخيصة مثلما تتعالجون ماشاء الكلينيكات الدزيرية حاضرين بقوة ومرحبا بكم مدامكم تحترمو تونس وعيدكم مبروك,1
اصدقاءها المقربین,1
ليا بشير ماهوش نقاش سي مايا استغلت ضعفو بالرغم اكره النهضة عجبني مورو عطاها درس سكتت جملة,1
حيوانة تقابل وجه ربي ولي يدافع اكيد دايوث,0
جنس عبيد قردة,0
شيخك العاوي يوسف القرضاوي مهد بفتاويه المضلة للعلمانيين بالطعن الدين استباحة حرمته مرة يجوز خلع الحجاب مرة يجوز لمس المرأة مرة يشكك حكم الرجم الطوام العظيم يحارب الإسلام أكثر الإخوان المجرمون بقصد بغير قصد صوروا للعالم الإسلام العظيم مجموعة إرهابية تسعى للحكم بالتالي قطع الرؤوس اللهم بجماعة الإخوان الارهابية,1
يرضى بحكم أعلن الحرب فأنتضر الهلاك الأكيد,1
لطفي معلم ربي يحفضك وينور طريقك الجزاءر,1
الجهل مصيبة القانون أنهم يفكروا التفكير يتوبوا لله وكما وحرام التدخل والتغيير لاي تعلم ومجرم يفعله والبجبوج مشاكل ليتدخل الشيوخ فسروا حقوق المرأة الميراث الحالات أفضل الرجل توزيع التركة,0
مكان مفتي الديار التونسية لاستقلت الحال بقي العمر ليلقى سبحانهخير الجهاد كلمة حق ملك جائر جاهدوا مسلمين يتمردوا أكثر مات دفاعا دينه مات حق جردوا العائلة التونسية المبادئ أصبحت الأخوة المصريينلا طايلة بلح اليمن عنب الشام طايلين يكونوا مسلمين كفار والعياذ بالله,1
طالبوا بتعدد الزوجات رجال تونس وحراير,1
نحسب سامي لفهري ذكي جاب هذ لخردة موليتش نتفرج لقناة طول,1
سورة الأحزاب الآية معها تفسير ابن كثير رحمه الغضب الصراخ السب الشتم محرم الرجل المرأة سواء المرأة تلتزم الحشمة الاحترام تخفض صوتها تجلب بالميوعة اللهو النفس الاغراءي يجلب الرجال ذوي النفوس المريضة يجلب الطمع الجنسي للرجال الاحترام النفور بالك لمراة مسلمة تغني للرجال زمننا كلمات الغناء أكثرها اباحية الأجدر المرأة تغني لزوجها ترقص لزوجها تشاء زد أمر المرأة تصلي جهرا للاسباب قلناها نعرفها جانب اسباب أخرى يعلمها اعلم احكم نقول للقصوري تحرم تحلل تعلم صوت المرأة أحكام,1
علاء يعطيك عزااااااا,1
مايا وحيدة الزوز قحاب واللي يسب الشاب بشير انقلوا يعطك عصبة صرم امك,0
روح أمسح ترمتك أولا ذالك نورنا بآرائك الثاقبة,0
ستسأل كتاب وشريعته قاءلين ينفعنا مال بنون ويتبر مولى مولاه أخذوا أموالكم أعراضكم ودماءكم واليوم يأخذون دينكم للهول والعار والخسران تنسوا قول وأتق فتنة تصيبن الذ خاص وأعلموا شديد العقاب يحكم أنزل فؤلاءك الكافرون والضالمون والفاسقون هجرنا كتاب والعمل دنيا آخرة كسبنا والله فاليقتلونا ويمز قونا نعطي الدني ديننا فالعيش ونرجوا نموت ويحكم تحكمون احكم الجاهلي تبغون,1
قبيح لطفي يبروفوكي بنفيا فهمناك حاب تقول بلي شمس راجل راجل بقباحتك وقلت احترامك لغيرك ادي تناقش راجل وطيحلو قدرو عيب خويا فنان مايجيش ادا,1
مجرمة انشاء ربي يهلكك وتشوف العذاب ياربي,0
محلاها المذيعة,1
اتقي غلام فكرك فكر الخوارج يقتلون اهل الاسلام ويتركون اهل الاوثان,0
خليقة,1
نطبق,1
مريم حاب قحبة ناس كبار,0
مجاهدات النكاح التونسيات يعدن حوامل إشنوا جاب الفتح الإسلامي جاب فتح الصرام واللوقطاء ولد القحبة,0
جزائري متخيلتش تونس عباد عاملين خايب لنفسها ولشعبها مريم الدباغ اشياء تصدق,1
بالله اشكون يفسرلي صاير فهالبلاد الفيديوات طويلة فهمت شعود طونس ميراث راس عمر ماااااااا فهمت,1
الأميرة القرطاجية ربي يحشرك الجحيم حمالة الحطب حطب جهنم بالك الجنة بالمجان ههههه روحي تعهري وقولي ربي يدخلني للجنة اتعراي وقولي ربي يدخلني للجنة نهار الاخرة وتشوفي ربي سبحانو يعلقها الاثداء نتاعها وراتهم للناس راكي دافعي العاهرات باينة كيفكيف ثعلب الصحراء,0
ماياااا معارضة لدرجة كبيرة صوت المرا عورة ااحقيقة رغم الغنا التفرهيد منغلقة ببن مولاه ربي يهداها مايا معودتنا تةون مثقفة نصيحة لوجه روحي ثقفي روحك فالجانب الديني احسنلك تغلطي عبد حاجة قالها ربي قرآنه,1
الحريه التعبير روعهههههههه,1
رؤؤعه بشير قصف مايا,1
قصف بدون هوية حمدلله عرب مسلمين باقون يهود بقايا هجرات اذهيوا اسرائل انقرضوا,0
ثوره الياسمين التونسية مهزلة جابت السبسي جديد إ,1
صحيح امو الطبس,1
رقمك فايبر نتوصلو,1
عيب الاقل احترم نفسك لطفي تحترم الناس,1
شممت رائحتك النتنة مروكي الكومبيوتر أخرج فوحت المكان,0
كذاب وقت الإفطار المسلمين يتسابقون افطار الصائم وتجد الأكل يقدم مجانا مكان المساجد والطرق والأزقة للفقراء والجيران يبعثون اكلهم لجيرانهم وحريتك الشخصية تبررش تجاهر بالمعصية الأغلبية المسلمة وتفطر الشارع بدون تحترم مقدساتهم هكي بكرة يجي يبي يمشي عاري الشارع حرية شخصية يقدر يمنعه,0
زيدو نيك امو ملحد كافر ياعمبو زك امو القحبه,0
مسكين الحمار لاسم إسمو والشهرة داها غيرو,1
شر القضاء اليهود,0
يرحم ولديك معلم,1
السود عنصرية البيض,0
صفعاتو بلادب وبالثقافة بصح الجمهور متخلف مال الشاب بشير عيب الشاب بشير يتقدم فالعمر العيب فالي يتقدم فالعمر بصح يبقا بهيم وموش لقناة دايرة الحصة جات التفاهة تتكلم الشاب بشير جال حفنة جام,1
انسان مريض ماكش راجل,1
ينعن زك أمك زك الجزائر يعطيك عصبة للسبسي القانون يمثلنيش كتونسي شبيككم شعب الخراير مركزين تونس,0
نحب مريم زينة وصريحة وافضل شئ تعيش حياتها حبت يحب الغير,1
عصبۃ ليكم وليها,0
يحي الإسلام نهار مرناش انطبقوا الشرعة لانا مانسواو الو,1
بايباي الشعب التونسي الحشمة راحت,1
مانعرف حنى لاه مقلناش كرهناكم العلمة غزيتوها نخرج نشري حاجة نلقى نسا العلمة شارع دبي العرا والفضح ومكرهناش ونتوما انتقدات وهدرات وجعتلكم قلوبكم,1
اخي اشبيكم تافهين كمتغيرش دينك اعلاش اتغير يسكت كافر,0
باين منافق وجهووووووووو شمس,1
ديوث وباين يهودي كلب النار,0
يعطيكم عصبة شعب مبون تهاو يشري معلابلوش شعب رخيس يشري شعب تلافز يبقا عمرو كامل يشكي ويبكي مفما عصب عروسكم عفاطة تستاهلو مالطحين والجبن متاعكم,0
يعرفوش غضب ربي,1
نعجة,0
عملتولها طاولة وكراسي الفاسدة ينتقم,0
عيب كبير نجلاء تبان قناة محترمة عمي تفرق العالية ملمومة,1
وشبيكم درتو قصا صوت مرءة عورة صح مانع,0
برا شيط,1
مليح المساواة الميراث لخطرش اﻷخ يظلم أخته الغير متزوجة بيت أهلها تعتني بوالديها لكبار متزوج تضعط زوجته تقول توفيا والديك لديك بيت نبيع البيت ترمي أختك بيوت الرحمة هكذا يرمي أخته ديار العجزة يبيع البيت يكريه هكذا أخته تصبح بدون مأوى مرمية ديار العجزة,1
ربي تعالى الرزااق إتذكروا الحاجة,1
لطفي عبدلي ميبون قديم تقولو تونس شوفلي حل وميدو باين راحت دوك وراهو يحرش باسكو غاير مهنتو ميبون,0
والله قعر مزيانة بعيدة مية ضوئية عالجمال نطقها ضرحها والله,1
اللهم اجعل كيدها نحرها,0
ياااازبي الحشواااات,0
تونس ضحية السياحة الجنسية,1
يغتصبون المراهقات الاسيرات فيلم اتيتي كافرة تفقهين شئ الاسلام,0
امراة ممسوخة,0
بناتكم تنيك الصينيين ولد القحبة صيني اينيك نساكم عرفي قاوش رجال ميبون نساكم فرنسا تمثل الافلام الايباحية تهز رجليها للفرنسيس ميبون نسيتوخا فرنسا بقات قرن الجزاير تنيك,0
سقسيو أصول تونس اليهودييه,1
وصلنا لوقت نناقش أية القرآن ونعطي رأي لاحول بالله,1
قل تربتو توى إ نت راجل تحكي الرجولية مستواك هابط والحق فبك الحق فلي يحكيو وييستضيفو تونس مريضة وراسها يوجع فاها مالاشكال حط بالك مدومش ظاهره مؤقتة,1
كريم الغربي بسام الحمراوي مريم الدباغ جايا وراء البلايك,1
اعتقد صهيونى امريكى جاسوس الغرب يريد التجنيس بشده وتصبح منطقه الشرق الاوسط قى قبضه الافارقه لانهم الاساس عملاء للغرب ودائما الافارقه يقولون دول الشرق الاوسط بقايا استعمار جهلى تتكلم فاليس معنى بدليل تحول المسلمون العرب لافارقه المسيحيون واليهود والاسيويين سيحكمون العالم تبقى عبد لبقيه الاعراق معروف اغبى الاعراق يقدم اى شىء جدى تفقد لون عرقك فا نت تفقد ارضك ووطنك شرق اوسط تعنى بشرة شرق اوسطيه الديل رساله افريقى اسود كلب حاقد العرب ستظل اراضي العرب بلاد الافارقه والغجر بقايا الاستعمار والمماليك والاتراك والانجليز والفرنساويين والمغول والتتار الاحتلو البلاد دخلاء دخلوا الغجر العرب احفاد الرومان انهيار مملكة كوش تحكم الحبشة مرورا بدلتا مصر فعلوها الغجر محاولة زحزحة أصول الافارقه أقصى الجنوب نجحوا وبدأوا التركيز تشييد مباني الإعلام التشويش إرث الافارقه وتضليل الشعب الغجري الجدد بتأسيس العرب العرب الغجر ههههه يصدقهم العالم فقاموا ببناء نهضتهم لتهجير الافارقه وتشتيتهم ولاكن رفضوا الافارقه أحفاد كوش الخروج مصر بدأوا تشويش صورة الافارقه طريق المسلسلات والمسرحيات والافلام للأسف فشلوا وماذال العالم مصر الافارقه أصول دول افريقيا ملايين الدلائل ماذالت موجودة افريقيا قرروا احتكار النظام الافريقى لبناء سدود السودان لتهجير الافارقه السودان ولاكن بالمرصاد فشلوا دخلوا الغجر دول افريقيا نظيفة بنيلها ونخيلها وطبيعتها وبحرها ولاكن اكلوا الأخضر واليابس وتسرعوا الإنجاب وصل عددهم ملايين كثرة الإنجاب الشعب الغجري العربى تفوقت لاتذهبوا دول افريقيا سياحة,0
زايدة الأعباد شانوا,1
مشالا محترم وليش والكلام عبالي مريض كلامك يرجع احسبك مريضيين لغتهم سب سب احترم نفسك,1
فضايح,1
تكذب وتحب تحير اسمها,1
مريضة كذابة,0
بدع الرسول حلقوه اتركه,1
فلفل تشورت جبور توانسة زبي,0
شطر مجرمين تونس مغتصبين مهربين اولاد عيار مازالو عهد الجاهلية,0
بناتكم المشردين الشوارع ابناء الزنا احكي عالاسلام الحمد لله بايعين الاعلام قعد العاهرين الفاسدين الجزاير يللي يشوفو,0
بلهي إحشم فرد دين شبيكم دزرية تلعتو مكنت نحبكم مرا بوجه والله غريبا كلي حال تحيااا تونس,1
لطفي العبدلي فنان فاشل بدرجه ممتاز وحاااااقد ومريض نفسي لاخر درجه,0
گس امك,0
مرمدها والله راجل,1
خيييييت قذر منحط لطفي ماكش متربي نحبك طحت عيني توانسة نتصور شموسة غالي امنيتي نراك نبوسك جبينك اخلاقك تربيتك شرفت اهلك ناسك,1
اساس الدين الاسلامي واذا ماعجبهم احكام الميراث فيتحول للمسيحيه ويريحنا مرتد,0
تحليل ممتاز بارك,1
عدلتي سؤالك خير وسالتيهم رايكم قول ربي للرجل حظ الأنثيين هههه والله ربي يهديكم,1
مشني مصدقة,1
والمغرب يحكمه ملك اصله السنغال الزنوج خطر ناس افريقيا,0
والله زكيمة وراس اختي برا عيش اختي شد فركة صابون ضاهر عايشة دار بوك لابسة جبا تتفرج عادل الإمام غالب مايا امثالك مينجموش يفهموها لكتب تقرا فاهم ممكن تبيعهم للحماص اللغات تحكي باهم صعيب مخك برا عيش اختي الرشتة برد برا تعشا,0
جهنم تاكلكم نشاله حسبنا ونعم الوكيل,0
يستحيل نشجع الشرذمة المشكل عواطف المشكل يعملو كيفو يضيعو الشباب بحكاياتهم الفارغة,1
يصفقلق,1
القحبة تكذب المشكلة دولة تافه شادينها كمشة طحانة مافية,0
شمس الدين باشا اسمك وحدو عندو هيبة خموس انسان راقي تحية ولناس تونس متلت اخلاق تونس تتميز باللطافة والطيبة,1
كيفاه ولاد الحرام معرسة,1
مفتي انبطاحي,1
صحيت بصاص,1
هاهاهاها,1
شارع ورقم البيت زهرتي,1
قلبي وجعني والله حسبي ونعمة الوكيل يصبر والديهم عصافير الجنة تعازينا لاخوتنا توانسة اختكم مغرب,1
كسكسي شعير خفيف ويعمل الكيف,1
عاشقة النجوم عاشقت الزبوب قحبة عاهرة فاجرة فاسقة عورة ناقصة عقل ودين ونجسة الكلب الأسود والحمار والغائط الخرى تبطلين الصلاة وشهادتكي نصف شهادة وعقيقتي نصف عقيقة وديتكي نصف دية وميراثكي ربع ميراث والقرآن أمر بضربك والزواج عليكي بثلاثة ضراير صوتكي عار لانكي مسلمة عورة نجسة عاااار ساسك لراسك رخيصة حيوانة الركوب,0
يبع بطيخ خسو انسان ربي يهديك,1
ولد شارع قالها نتشراش بفلوس الدنيا ولد عايلة قدرت سومك بخمسين سميتهم فرصة بجاه ربي التربية الاحترام وقت يهنتل قدام الناس يقلو نعطيك فلوس عادش تظهر التلفزة تموتوا نبزان الزوالي تهنتيلو ولد ملهط طحنولها,1
هههههههه فضيحة,1
بشير الجاهل وجه البهيم المستك يعرف يكتب يقرأ يتحدث اتفوه امك القحبة وصرم اختك العاهرة أوروبا تلقى المرأة المجلات وجه البهيم صوت المرأة عورة شاء يعور عنيك ياخنزير جااااهل,0
حبت تقلك منفصم الشخصية موشم وتحكي صوت المراة عورة,1
مخك خمج الشعب,1
تونس وليبيا والمغرب والجزائر بلاد السود الكحاليش تقولو قافدي الهوية,0
لعنة آلله توانسة اولاد,0
توانسا جبورا دبي منعوا دخول الأراضيها مغرب دزاير ليبيا دول مسلمة توانسا دخول اراضيها,0
لطفي الشعب التونسي اموت ونحبهم سي لطفي راجل وحكار بلسانه المتربي انته يالطفي بلغة بلادك ميبوووون بالفلفل لبسه مصري,0
عالباز فظلك,1
خلي القانون يحبو يعملوه المساوات والعاءلات يقسمو يحبو وكالعادة قانون الحكومة نعملوه حبر ورق,1
قحبة وجيا تحكيلنا قحبها وتفهم اختصاصها القحب مارك وذني,0
سموك العبدلي معندكش اسلوب فنان فنان والحقد باين وجهك خسارا شريكي امر شخصي متغير جنسيا شويا احترام لمشاعر الناس بكري منحملكش العبدلي تشفى نهار مثلت ميدو ولاكان نسيت الجزائر منتابعكش بصح شفت الفيديو تفكرتها بالضبط تتحلب ميدو ههههه تا,1
ياسين العياري حق وكلامه الصواب بعينه أراد الشعب عدلا البلاد تغيير السياسيين طئطئ لسلام شاوش البلدية رئيس الجمهورية ويقع التغيير الوزارات بيتغير نستطيع بناء مجتمع صالح المواطن صادق وأمين ويحب الخير لأخيه المسؤولون السياسيون الجدد سيكون نظرة جديدة لمستقبل البلاد,1
ماتشمل توانسة حاجة ماتمثلش تونس والباهي والخايب أنحاء العالم,1
يحبو نسبة مشاهدة كلوو كذب,1
الحق,1
سؤال للعقول تدعي المعرفة الرب سبحانه انزل حكم الميراث يكن يعلم دولة إسمها تونس الرب سبحانه يعلم الخالق,1
مذهب الخوارج,1
شباب مهمش يفهم شىء الدين يعرف دينه مسكين متصحر ضائع,1
فاهم,1
لعنة جاهل سبب إنكسار الأمة الإسلامية فكركم الإقصائي,1
تحكي القحب الكله اقحاب ومبنا,0
ماله وسخ وماله حالة,1
شخصياا,1
امر قطعي الاسلام لارأي للبشر مالذي حصل للمسلمين تعد لديهم دينهم والعياذ بالله الاجانب يدخلون الاسلام افواجا والمسلمين يرتدون والعياذ بالله اللهم ثبتنا دينك المسلمين لدينك ردا جميلا روبرت كرين مستشار رئيس امريكا يدخل الاسلام احكام المواريث الاسلام وهؤلاء يخرجون الاسلام احكام المواريث لاحول ولاقوة بالله,1
يكفرو يهدرو بكلام فاحش قاعدين ديار يديرو فيديوات يزعف يروح يدير فيديو تكفر تسمي روحك راجل قحاب مكش راجل,0
لطفي قليل تربية مخو خامج,1
يحبني يجي لعندي,1
نص قرآني يريدون حذفه ضاعة تونس تريدون لوكنت رئيس للجزائر والله لاخضعة تونس للجزائر رغم انفها,1
التوانسة دارو احتجاج لحقت للدراهم حتجوش الشراب الانحلال اشياء تمس الدين,1
فنانين ههههههه يعمل فيديو يوتوب يولي فنان بلادكم بر تثقف حبيبي ههههه,1
مسلمين تونس مافيهم خير للاسف ابادو العينات الوصخه,0
والله السيد فرنسا زدت نفختو ولد عواطف يرا روحو كادوريم,1
لواه تشتم خوك تسب عار,1
توسخ روحها كيفه فهموني وجه ربي,1
يصل كتفين شحمتي اذنيه الصحابة شعره طويل,1
شفتي ختي ملاين ربعين دزيري يتفرجو هوما دايينها رواحهم,1
كلامها كذب كذب صناعة آمين قارة محفظها درسها يعمل البوز,1
بلادك تناكت,0
قيموها بزااااااااف بففففف,1
اخونا الكلام للاسف مفهوم موضوع الفيديو مهم وجود ترجمة تجعل فيديو مفيد,1
عجبتني نخدم صغار وحدك بشير,1
تقول خالتاتي تقابلو دار جدي,1
ملحد نستعرفش زبي,0
هههه محلاها المنشطة,1
سبسي ولد الحرام,0
ماخيبو لطفي صاقط,0
نستنى كريم يركبها لبلاكة بحد ذاته هههههههههههههههههههههههه,1
الشاب بشير رأيه مسكين كبشت تقول علقة يحفظ ويستر المرأة عورة وراني بشير ظالم مظلوم نظن عقدة الإسلام مايا,0
تونس دولة فاشلة العالم مازالت الطرقات معبدو المدارس يوجد ماء القرى كهرباء ماء,0
ميعرش,1
حبيبي امر شر عه حكمة,1
الدقيقة منافقين ملحدين,0
خرب دبر امك القحبة روح يلعن ربك رب بلادك القحبة رب دين الاسلام ليبي سعودي جنسية امك القحبة,0
بلاش يكذاب تانتم نتفتو فلوس الليبين تنتيف يكذاب لعنه والحرب متخافش حيجيكم غضب الليبين,1
لليبية قوتشية أدري أنكي فتاة أشتم الفتيات أعتذر سأقوم بمسح كلامي ثانيا أظنكي أمامي لتحدثتي هكذا,0
سامي النقنوق العص الباسل الديوث,0
مازالت هالمذيعة الماسطة تخدم مبلدك ممسطك,1
كريم عندو حق خير كلش يالجايحة كلمت الحق حبيتي تلقايلو سبا تحتي نتيا أقراي الإسلام متحكي بهدلتي رحك,1
ربي اهلك اعداء الدين رب,0
تكب سعدها وتناكت شهرتها,0
صلاح مصباح إنسان مريض ومعقد ومشكلتك وامثالك تعيشوا تونس ونفس القوانين تنطبق والكل يتمتع بالتعليم المجاني تحبوا الدستور ينصص ويعطيكم امتيازات حقوق آنا فهمتش مشكلتكم التونسي الأبيض تقولوا مشكلتكم التونسي العربي تفرق وتوليوا العنصريين وتحبوا تفرضوا شعب بأسره آراؤكم وأفكاركم تعنيناش قريب بعيد تونس بلاد تونسي ويلزم يحترم القانون وماناش نعملولكم قانون خاص ترضوا تونس دولة عربية عربية وانتماؤنا لأفريقيا يتعدى الجغرافيا تاريخيا ومنذ قرون تكن قط موطنا للسود الافارقة للرومان والفينيقيين والبربر وغيرهم وورثها العرب الفتح الاسلامي وانتهى,1
متحشميش زايد,1
والله خوف الدين فالدين دين سبحانه القادر يقلب الموازين وينصر كتابه وسنة نبيه والخوف العباد الضعفاء محتاجون لله تمسكنا بديننا نجونا فالهلاك تعالى,1
شفتو حقوق المرأة وصلت تونس ودزاير ومغرب شفتو هذو هوما حقوق المرأة طلعتوها ولات تهدر وتحل فمها,1
نهار بداو يجيبولكم القحاب تضحك الرجالة تناكت تونس زبي الشعب التونسي ماعاد فاهم جزائري بالصح المستوى المنحط للحصص التونسية نقدر نعرف صاير تونس يجيب الخير نحبكم توانسة نأكدلكم بلي الجزائر تحبكم رغم تونس أختنا الصغيرة يقيسها بالكلام نحنا موجودين نقطعولو لسانو,0
تناكت دنيا خلاص,0
ربي يصبرنا الابتلاء,1
لوكان جات بلحق نضرة الإسلام ماكنتيش تحكي ياغبيا عفواا مقصودي بياا,1
شموسة سلطان الطرب الجو الزهو,1
قودو كامل جال البوز فاقو,1
ألوطاني طماع أيحب علی الفلوس قلک نهزهم ونبعثو مشی فيبلو ساهل وزيد وسخ دنياء ماکش قعدلو معنته أيوحد يخض کان قصمو فدنياء هذم طمعين فدنياء هذک کان طحين ولقواد الفلوس قوللهم هزوهم قبورکم,0
تحميل المرأة أكثر تطيقه,1
الفيديو موجه حيوان موافق قانون المساواة تفرج جاهل اسمع,0
طبقنا الشريعة القرأن وألسنة بلادنا ولات كأفغانستان والسعودية ومصر وداعش الدولة الاسلامية تحبوا طبقوا,1
كلامنى نفسرلك,1
حمدل لمبول أتربڨة,1
قولو لبوتفليقة يقفل لحدود معى توانسا كوفار زبي,0
الشعب التونسى شعب غالبيته فساق فجار,0
بشير فحل رجلة نموووووت علييييك القصف القصف,1
كفار واليهود,0
نعجة تتعلق عرقوبها بدون تعليق تشرفوني قناتي دعمي أستمر شكرا للجميع,1
غرايب والأجايب العرب,1
مايا المكسورة كثيرة الثرثرة يدل جاهلة,1
أكبر شمطة بنت حرام تونس,0
ملاحظة يحدث العالم ثورة يموت شخص,1
كفووووف كلاتهم العزوزة هههههههه معلم حرام,1
تمثيلية كذب,1
إخرش ولد القحبة السبة خرائري ولد الإقطاعية الدوكولية ولد القحبة المنيوكة سير جمع خواتاتك القحبات كليشي وبوا دوبولون الطبون تمك المغرب ولد القحبة,0
مدام كيفكيف راجل ياخو نفقة مرتو هههههه,1
قصة مايا الاسلام,1
خرودي الجبل,1
عقد الناس المثقفة,1
هههههههه والله بالدموع صوتها كفاه قبحك عاهرة وسخة راجع دينك جاوب كثرت العاهرات بلادي ربي يبقي الستر,0
